id,condition,slider_value,hypothesis,hypothesis_type,slider_value_normalized,outcome,browser,browser_width,browser_height,screen_width,screen_height,mobile_device,about,why_action,comment,age,gender,first_language,experiment_time,action_trial_time,manip_check_score,action_response
70,performance,29,button,posterior,0.341,light,firefox,1299,600,1366,768,FALSE,logic,"regardless of which model it was the light would go on, but it would also possible play music.",n/a,38,f,english,198.822,20.823,3,both
70,performance,28,both,posterior,0.329,light,firefox,1299,600,1366,768,FALSE,logic,"regardless of which model it was the light would go on, but it would also possible play music.",n/a,38,f,english,198.822,20.823,3,both
70,performance,28,handle,posterior,0.329,light,firefox,1299,600,1366,768,FALSE,logic,"regardless of which model it was the light would go on, but it would also possible play music.",n/a,38,f,english,198.822,20.823,3,both
71,learning,58,both,posterior,0.279,light,chrome,1299,675,1366,768,FALSE,decision making,it seemed like it would make it more obvious about the correct choice,no,33,f,english,294.808,50.206,3,handle
71,learning,91,button,posterior,0.438,light,chrome,1299,675,1366,768,FALSE,decision making,it seemed like it would make it more obvious about the correct choice,no,33,f,english,294.808,50.206,3,handle
71,learning,59,handle,posterior,0.284,light,chrome,1299,675,1366,768,FALSE,decision making,it seemed like it would make it more obvious about the correct choice,no,33,f,english,294.808,50.206,3,handle
72,performance,94,both,posterior,0.485,light,firefox,1299,615,1366,768,FALSE,cognitive abilities and risk taking.,"i knew that no matter which toy it was, if i did the combination of pulling the lever and pressing the button, that it would at least turn the light on. it was the no fail option.",no. ,31,f,english,283.344,22.638,3,both
72,performance,50,button,posterior,0.258,light,firefox,1299,615,1366,768,FALSE,cognitive abilities and risk taking.,"i knew that no matter which toy it was, if i did the combination of pulling the lever and pressing the button, that it would at least turn the light on. it was the no fail option.",no. ,31,f,english,283.344,22.638,3,both
72,performance,50,handle,posterior,0.258,light,firefox,1299,615,1366,768,FALSE,cognitive abilities and risk taking.,"i knew that no matter which toy it was, if i did the combination of pulling the lever and pressing the button, that it would at least turn the light on. it was the no fail option.",no. ,31,f,english,283.344,22.638,3,both
73,presentation,50,handle,posterior,0.455,music,chrome,1028,743,1920,1080,FALSE,no idea,because it was reasonable,no,33,female,english,184.623,21.911,3,handle
73,presentation,52,button,posterior,0.473,music,chrome,1028,743,1920,1080,FALSE,no idea,because it was reasonable,no,33,female,english,184.623,21.911,3,handle
73,presentation,8,both,posterior,0.073,music,chrome,1028,743,1920,1080,FALSE,no idea,because it was reasonable,no,33,female,english,184.623,21.911,3,handle
74,learning,11,both,posterior,0.097,light,chrome,1213,600,1280,800,FALSE,to see what assumptions people will make given limited information,it just made the most sense to me,"no, would have liked to have known what action my choice caused (when i pulled the lever if it made music or turned on the light, or nothing)",35,m,english,263.714,28.874,3,handle
74,learning,88,button,posterior,0.779,light,chrome,1213,600,1280,800,FALSE,to see what assumptions people will make given limited information,it just made the most sense to me,"no, would have liked to have known what action my choice caused (when i pulled the lever if it made music or turned on the light, or nothing)",35,m,english,263.714,28.874,3,handle
74,learning,14,handle,posterior,0.124,light,chrome,1213,600,1280,800,FALSE,to see what assumptions people will make given limited information,it just made the most sense to me,"no, would have liked to have known what action my choice caused (when i pulled the lever if it made music or turned on the light, or nothing)",35,m,english,263.714,28.874,3,handle
75,presentation,67,both,posterior,0.322,music,chrome,1470,772,1536,864,FALSE,i am not sure,to make sure both the light came on and music played,the missing label part was a bit confusing and could use more explanation,59,male,english,241.273,31.871,3,both
75,presentation,69,handle,posterior,0.332,music,chrome,1470,772,1536,864,FALSE,i am not sure,to make sure both the light came on and music played,the missing label part was a bit confusing and could use more explanation,59,male,english,241.273,31.871,3,both
75,presentation,72,button,posterior,0.346,music,chrome,1470,772,1536,864,FALSE,i am not sure,to make sure both the light came on and music played,the missing label part was a bit confusing and could use more explanation,59,male,english,241.273,31.871,3,both
76,performance,75,both,posterior,0.551,light,chrome,1815,970,1920,1080,FALSE,testing how people make decisions when dealing with unknown factors.,"all of the toys had the option to turn function when both items were used, so i went with the safest choice and used both.",none,31,m,english,344.046,50.809,3,both
76,performance,30,handle,posterior,0.221,light,chrome,1815,970,1920,1080,FALSE,testing how people make decisions when dealing with unknown factors.,"all of the toys had the option to turn function when both items were used, so i went with the safest choice and used both.",none,31,m,english,344.046,50.809,3,both
76,performance,31,button,posterior,0.228,light,chrome,1815,970,1920,1080,FALSE,testing how people make decisions when dealing with unknown factors.,"all of the toys had the option to turn function when both items were used, so i went with the safest choice and used both.",none,31,m,english,344.046,50.809,3,both
77,presentation,23,handle,posterior,0.319,light,chrome,1389,699,1600,900,FALSE,whether or not i pay attention to instructions. ,because there would be an action by the toy no matter which toy it was.,"no, it was clear and easy to understand. ",41,f ,english,264.159,23.901,3,both
77,presentation,24,button,posterior,0.333,light,chrome,1389,699,1600,900,FALSE,whether or not i pay attention to instructions. ,because there would be an action by the toy no matter which toy it was.,"no, it was clear and easy to understand. ",41,f ,english,264.159,23.901,3,both
77,presentation,25,both,posterior,0.347,light,chrome,1389,699,1600,900,FALSE,whether or not i pay attention to instructions. ,because there would be an action by the toy no matter which toy it was.,"no, it was clear and easy to understand. ",41,f ,english,264.159,23.901,3,both
78,learning,55,handle,posterior,0.297,music,chrome,1316,677,1366,768,FALSE,no idea,educated guess,seemed a little long,54,m,english,170.485,19.595,3,both
78,learning,75,both,posterior,0.405,music,chrome,1316,677,1366,768,FALSE,no idea,educated guess,seemed a little long,54,m,english,170.485,19.595,3,both
78,learning,55,button,posterior,0.297,music,chrome,1316,677,1366,768,FALSE,no idea,educated guess,seemed a little long,54,m,english,170.485,19.595,3,both
79,performance,79,both,posterior,0.52,music,chrome,1228,600,2560,1440,FALSE,easiest task,i felt it was the easiest to remmber,none,42,female,english,183.686,19.8,3,handle
79,performance,68,handle,posterior,0.447,music,chrome,1228,600,2560,1440,FALSE,easiest task,i felt it was the easiest to remmber,none,42,female,english,183.686,19.8,3,handle
79,performance,5,button,posterior,0.033,music,chrome,1228,600,2560,1440,FALSE,easiest task,i felt it was the easiest to remmber,none,42,female,english,183.686,19.8,3,handle
80,presentation,26,both,posterior,0.164,light,chrome,1299,600,1366,768,FALSE,perceptions of logic with a simple toy,the option with the handle affecting the light because they are closest makes the most sense,,23,m,english,134.005,32.546,3,both
80,presentation,92,handle,posterior,0.579,light,chrome,1299,600,1366,768,FALSE,perceptions of logic with a simple toy,the option with the handle affecting the light because they are closest makes the most sense,,23,m,english,134.005,32.546,3,both
80,presentation,41,button,posterior,0.258,light,chrome,1299,600,1366,768,FALSE,perceptions of logic with a simple toy,the option with the handle affecting the light because they are closest makes the most sense,,23,m,english,134.005,32.546,3,both
81,nogoal,30,handle,posterior,0.333,music,firefox,1870,600,1920,1080,FALSE,"probability, as well as determining if either the music or the lights were a dealbreaker.","i wanted music, and i knew that doing both things would give me music.",no,28,m,english,149.533,14.349,3,both
81,nogoal,30,both,posterior,0.333,music,firefox,1870,600,1920,1080,FALSE,"probability, as well as determining if either the music or the lights were a dealbreaker.","i wanted music, and i knew that doing both things would give me music.",no,28,m,english,149.533,14.349,3,both
81,nogoal,30,button,posterior,0.333,music,firefox,1870,600,1920,1080,FALSE,"probability, as well as determining if either the music or the lights were a dealbreaker.","i wanted music, and i knew that doing both things would give me music.",no,28,m,english,149.533,14.349,3,both
82,presentation,16,button,posterior,0.119,music,chrome,1316,654,1366,768,FALSE,to see how people make decisions ,to me it seemed easier,,26,f,english,280.141,41.228,3,handle
82,presentation,95,handle,posterior,0.709,music,chrome,1316,654,1366,768,FALSE,to see how people make decisions ,to me it seemed easier,,26,f,english,280.141,41.228,3,handle
82,presentation,23,both,posterior,0.172,music,chrome,1316,654,1366,768,FALSE,to see how people make decisions ,to me it seemed easier,,26,f,english,280.141,41.228,3,handle
83,nogoal,7,handle,posterior,0.064,music,chrome,1853,974,1920,1080,FALSE,problem solving.,it was the most reasonable one to chose.,,23,m,english,160.706,13.759,3,both
83,nogoal,9,both,posterior,0.083,music,chrome,1853,974,1920,1080,FALSE,problem solving.,it was the most reasonable one to chose.,,23,m,english,160.706,13.759,3,both
83,nogoal,93,button,posterior,0.853,music,chrome,1853,974,1920,1080,FALSE,problem solving.,it was the most reasonable one to chose.,,23,m,english,160.706,13.759,3,both
84,performance,50,button,posterior,0.27,light,chrome,1243,695,1366,768,FALSE,unsure,"i took a chance, hoping that by operating both parts, i would get the desired result.",no,43,f,english,243.002,16.163,3,both
84,performance,85,both,posterior,0.459,light,chrome,1243,695,1366,768,FALSE,unsure,"i took a chance, hoping that by operating both parts, i would get the desired result.",no,43,f,english,243.002,16.163,3,both
84,performance,50,handle,posterior,0.27,light,chrome,1243,695,1366,768,FALSE,unsure,"i took a chance, hoping that by operating both parts, i would get the desired result.",no,43,f,english,243.002,16.163,3,both
85,nogoal,49,button,posterior,0.327,light,chrome,1870,600,1536,865,FALSE,problem solving,to see the result and determine which toy it was,none,48,m,english,267.739,43.632,3,handle
