id,condition,slider_value,hypothesis,hypothesis_type,slider_value_normalized,outcome,browser,browser_width,browser_height,screen_width,screen_height,mobile_device,about,why_action,comment,age,gender,first_language,experiment_time,action_trial_time,manip_check_score,social_condition,action_response
68,learning,81,both,posterior,0.327,light,chrome,1165,600,1536,864,FALSE,n/a,play music,thank you,35,male,english,420.298,6.008,2,no-social,handle
69,learning,28,both,posterior,0.163,light,chrome,1299,637,1366,768,FALSE,i have no idea what the task is about. ,because i thought it would help me decide which toy it was. ,i have nothing to add. ,50,f,english,267.982,35.381,3,no-social,button
69,learning,75,handle,posterior,0.436,light,chrome,1299,637,1366,768,FALSE,i have no idea what the task is about. ,because i thought it would help me decide which toy it was. ,i have nothing to add. ,50,f,english,267.982,35.381,3,no-social,button
69,learning,69,button,posterior,0.401,light,chrome,1299,637,1366,768,FALSE,i have no idea what the task is about. ,because i thought it would help me decide which toy it was. ,i have nothing to add. ,50,f,english,267.982,35.381,3,no-social,button
70,learning,1,handle,posterior,0.01,music,chrome,1389,756,1600,900,FALSE,decision maiking based on logic,it was the right answer because both at the same time always has the same effect,no,31,m,english,422.022,31.394,3,no-social,both
70,learning,1,button,posterior,0.01,music,chrome,1389,756,1600,900,FALSE,decision maiking based on logic,it was the right answer because both at the same time always has the same effect,no,31,m,english,422.022,31.394,3,no-social,both
70,learning,100,both,posterior,0.98,music,chrome,1389,756,1600,900,FALSE,decision maiking based on logic,it was the right answer because both at the same time always has the same effect,no,31,m,english,422.022,31.394,3,no-social,both
71,nogoal,3,both,posterior,0.024,light,chrome,1176,600,1366,768,FALSE,"i'm really not too sure, i think possibly it was about the likelihood of a result based on an action.",it seems as though pulling the lever and pushing the button at the same time always produced some result so i thought it would do at the very least one of the actions listed.,none at this time.,44,f,english,417.695,40.928,3,social,both
71,nogoal,27,handle,posterior,0.218,light,chrome,1176,600,1366,768,FALSE,"i'm really not too sure, i think possibly it was about the likelihood of a result based on an action.",it seems as though pulling the lever and pushing the button at the same time always produced some result so i thought it would do at the very least one of the actions listed.,none at this time.,44,f,english,417.695,40.928,3,social,both
71,nogoal,94,button,posterior,0.758,light,chrome,1176,600,1366,768,FALSE,"i'm really not too sure, i think possibly it was about the likelihood of a result based on an action.",it seems as though pulling the lever and pushing the button at the same time always produced some result so i thought it would do at the very least one of the actions listed.,none at this time.,44,f,english,417.695,40.928,3,social,both
72,learning,83,handle,posterior,0.332,light,chrome,1299,637,1366,768,FALSE,not sure,it does both music and light,none,32,f,english,124.794,17.349,3,social,both
72,learning,84,button,posterior,0.336,light,chrome,1299,637,1366,768,FALSE,not sure,it does both music and light,none,32,f,english,124.794,17.349,3,social,both
72,learning,83,both,posterior,0.332,light,chrome,1299,637,1366,768,FALSE,not sure,it does both music and light,none,32,f,english,124.794,17.349,3,social,both
73,presentation,62,button,posterior,0.276,light,chrome,1118,636,1440,900,FALSE,no idea,both buttons made actions more often then single actions,,46,f,english,193.566,24.593,2,social,both
73,presentation,65,handle,posterior,0.289,light,chrome,1118,636,1440,900,FALSE,no idea,both buttons made actions more often then single actions,,46,f,english,193.566,24.593,2,social,both
73,presentation,98,both,posterior,0.436,light,chrome,1118,636,1440,900,FALSE,no idea,both buttons made actions more often then single actions,,46,f,english,193.566,24.593,2,social,both
74,presentation,1,both,posterior,0.006,music,chrome,1213,903,1280,1024,FALSE,how we would troubleshoot a potential work rpoblem.,"if i did both actions, i would achieve some sort of result. if i only did one, there was a chance i wouldn't get a result at all.","no, thank you :)",26,f,english,299.715,27.735,3,social,both
74,presentation,80,button,posterior,0.503,music,chrome,1213,903,1280,1024,FALSE,how we would troubleshoot a potential work rpoblem.,"if i did both actions, i would achieve some sort of result. if i only did one, there was a chance i wouldn't get a result at all.","no, thank you :)",26,f,english,299.715,27.735,3,social,both
74,presentation,78,handle,posterior,0.491,music,chrome,1213,903,1280,1024,FALSE,how we would troubleshoot a potential work rpoblem.,"if i did both actions, i would achieve some sort of result. if i only did one, there was a chance i wouldn't get a result at all.","no, thank you :)",26,f,english,299.715,27.735,3,social,both
75,presentation,71,button,posterior,0.34,light,chrome,2064,1054,1920,1080,FALSE,no idea,felt the best,,27,m,english,102.285,6.067,3,social,both
75,presentation,73,both,posterior,0.349,light,chrome,2064,1054,1920,1080,FALSE,no idea,felt the best,,27,m,english,102.285,6.067,3,social,both
75,presentation,65,handle,posterior,0.311,light,chrome,2064,1054,1920,1080,FALSE,no idea,felt the best,,27,m,english,102.285,6.067,3,social,both
76,performance,59,both,posterior,0.301,light,chrome,1456,716,1536,864,FALSE,to check the ability to follow instructions and figure stuff out,because the light turning on when the button is pressed is more likely then the other two,unless i messed up why were there three questions about the same question. ,24,m,english,263.982,73.675,1,social,button
76,performance,77,button,posterior,0.393,light,chrome,1456,716,1536,864,FALSE,to check the ability to follow instructions and figure stuff out,because the light turning on when the button is pressed is more likely then the other two,unless i messed up why were there three questions about the same question. ,24,m,english,263.982,73.675,1,social,button
76,performance,60,handle,posterior,0.306,light,chrome,1456,716,1536,864,FALSE,to check the ability to follow instructions and figure stuff out,because the light turning on when the button is pressed is more likely then the other two,unless i messed up why were there three questions about the same question. ,24,m,english,263.982,73.675,1,social,button
77,learning,100,handle,posterior,0.98,light,chrome,1299,600,1366,768,FALSE,unsure,"it would either light up, make a sound, or do nothing. easy to figure out from there. ",none,30,m,english,253.393,33.735,3,no-social,handle
77,learning,1,button,posterior,0.01,light,chrome,1299,600,1366,768,FALSE,unsure,"it would either light up, make a sound, or do nothing. easy to figure out from there. ",none,30,m,english,253.393,33.735,3,no-social,handle
77,learning,1,both,posterior,0.01,light,chrome,1299,600,1366,768,FALSE,unsure,"it would either light up, make a sound, or do nothing. easy to figure out from there. ",none,30,m,english,253.393,33.735,3,no-social,handle
78,performance,1,handle,posterior,0.01,music,chrome,1213,669,1280,800,FALSE,unknowable,"to play the music,duh!","yes,no",57,m,english,454.491,59.464,3,no-social,both
78,performance,1,button,posterior,0.01,music,chrome,1213,669,1280,800,FALSE,unknowable,"to play the music,duh!","yes,no",57,m,english,454.491,59.464,3,no-social,both
78,performance,100,both,posterior,0.98,music,chrome,1213,669,1280,800,FALSE,unknowable,"to play the music,duh!","yes,no",57,m,english,454.491,59.464,3,no-social,both
79,nogoal,63,handle,posterior,0.306,light,chrome,1390,734,1440,900,FALSE,general cognitive ability. ,,there could be more emphasis on the idea that there are different types of boxes. like bold underlined words etc. ,46,male,english,238.346,27.121,2,no-social,handle
79,nogoal,68,both,posterior,0.33,light,chrome,1390,734,1440,900,FALSE,general cognitive ability. ,,there could be more emphasis on the idea that there are different types of boxes. like bold underlined words etc. ,46,male,english,238.346,27.121,2,no-social,handle
79,nogoal,75,button,posterior,0.364,light,chrome,1390,734,1440,900,FALSE,general cognitive ability. ,,there could be more emphasis on the idea that there are different types of boxes. like bold underlined words etc. ,46,male,english,238.346,27.121,2,no-social,handle
80,learning,100,both,posterior,0.508,music,chrome,992,600,1920,1080,FALSE,probability of how a toy works,because there was a very high chance the label would be correct,no,38,f,english,196.175,25.331,3,social,both
80,learning,50,button,posterior,0.254,music,chrome,992,600,1920,1080,FALSE,probability of how a toy works,because there was a very high chance the label would be correct,no,38,f,english,196.175,25.331,3,social,both
80,learning,47,handle,posterior,0.239,music,chrome,992,600,1920,1080,FALSE,probability of how a toy works,because there was a very high chance the label would be correct,no,38,f,english,196.175,25.331,3,social,both
81,presentation,92,button,posterior,0.467,light,chrome,1230,600,1280,1024,FALSE,trying out a toy with unclear instructions.,it seemed like the correct one.,intriguing study.,38,male,english,169.246,14.893,3,social,both
81,presentation,18,both,posterior,0.091,light,chrome,1230,600,1280,1024,FALSE,trying out a toy with unclear instructions.,it seemed like the correct one.,intriguing study.,38,male,english,169.246,14.893,3,social,both
81,presentation,87,handle,posterior,0.442,light,chrome,1230,600,1280,1024,FALSE,trying out a toy with unclear instructions.,it seemed like the correct one.,intriguing study.,38,male,english,169.246,14.893,3,social,both
82,nogoal,100,handle,posterior,0.98,music,chrome,1299,600,1366,768,FALSE,decision making,to check the single action.  testing both actions at the same time would not narrow down the options,everything worked great,38,m,english,368.774,90.895,3,no-social,handle
82,nogoal,1,button,posterior,0.01,music,chrome,1299,600,1366,768,FALSE,decision making,to check the single action.  testing both actions at the same time would not narrow down the options,everything worked great,38,m,english,368.774,90.895,3,no-social,handle
82,nogoal,1,both,posterior,0.01,music,chrome,1299,600,1366,768,FALSE,decision making,to check the single action.  testing both actions at the same time would not narrow down the options,everything worked great,38,m,english,368.774,90.895,3,no-social,handle
83,presentation,71,button,posterior,0.314,light,chrome,1299,600,1366,768,FALSE,unsure,it seems like having them both happen at once would be most impressive sensory wise.,no,40,female,english,237.608,37.378,3,social,both
83,presentation,67,handle,posterior,0.296,light,chrome,1299,600,1366,768,FALSE,unsure,it seems like having them both happen at once would be most impressive sensory wise.,no,40,female,english,237.608,37.378,3,social,both
83,presentation,88,both,posterior,0.389,light,chrome,1299,600,1366,768,FALSE,unsure,it seems like having them both happen at once would be most impressive sensory wise.,no,40,female,english,237.608,37.378,3,social,both
84,learning,25,both,posterior,0.184,light,chrome,1293,637,1360,768,FALSE,how to judge how something works by looking at it,i thought i had a better chance if i did 2 actions,no,54,f,english,457.32,53.032,3,social,both
84,learning,84,button,posterior,0.618,light,chrome,1293,637,1360,768,FALSE,how to judge how something works by looking at it,i thought i had a better chance if i did 2 actions,no,54,f,english,457.32,53.032,3,social,both
84,learning,27,handle,posterior,0.199,light,chrome,1293,637,1360,768,FALSE,how to judge how something works by looking at it,i thought i had a better chance if i did 2 actions,no,54,f,english,457.32,53.032,3,social,both
